0610007L01RIK
ARHGAP1
ARHGAP18
ARHGAP26
ARHGAP32
ARHGAP39
ARHGEF10L
ARHGEF11
ARHGEF15
ARHGEF2
ARHGEF4
ARHGEF5
ARHGEF9
ARID1B
ARID3A
ARID3B
ARID3C
ARID5A
ARL3
ARL4D
ARL6IP5
ARL6IP6
ARL8A
ARNT2
ARNTL
ARPC5L
ARX
ASB1
ASB13
ASB3
ASB7
ASB8
ASCC2
ASF1B
ASTN2
ATE1
ATF1
ATF6
ATF7
ATF7IP
ATG2B
ATG4A
ATG4B
ATG4D
ATL3
ATMIN
ATOH1
ATOH8
ATP10A
ATP10D
ATP11A
ATP1A1
ATP1A2
ATP1B2
ATP2B4
ATP2C1
ATP5C1
ATP5G2
ATP6V1A
ATP6V1E1
ATP6V1E2
ATP6V1H
ATP8A2
ATP8B4
ATRN
ATXN2
ATXN7
AU019823
AU040829
AUH
AUP1
AW146020
AW551984
AW554918
AW555464
AXIN1
AXIN2
AZI2
B230120H23RIK
B230208H17RIK
B3GALNT1
B3GALNT2
B3GALT2
B3GNT7
B4GALNT1
B4GALT6
B930007M17RIK
BACE2
BAI1
BAI2
BAK1
BAMBI
BANP
BAT1A
BAT2
BAT2L
BBOX1
BC003331
BC004004
BC008163
BC016579
BC017647
BC018242
BC018507
BC022623
BC022651
BC023055
BC023814
BC025446
BC026590
BC030476
BC031748
BC032203
BC038156
BC038286
BC043098
BC048644
BC055324
BC057022
BC057371
BC057552
BC089491
BCAM
BCAP29
BCAR3
BCAS1
BCHE
BCKDK
BCL2L12
BCL6B
BCL7B
BCL9L
BCLAF1
BCORL1
BCR
BDP1
BEGAIN
BET1
BFAR
BHLHE23
BICD1
BIRC6
BIVM
BLMH
BLOC1S2
BLZF1
BMP15
BMP2
BMP2K
BMPR1B
BMPR2
BMX
BNC1
BNC2
BNIPL
BOC
BOD1
BRCA1
BRCC3
BRD2
BRD4
BRD8
BRI3
BRI3BP
BRIP1
BRSK2
BSDC1
BSND
BTBD12
BTBD7
BTF3
BTG1
BY080835
BZRAP1
C030046I01RIK
C130026L21RIK
C130073F10RIK
C1D
C1QBP
C1QL3
C1QTNF5
C1QTNF7
C2CD2
C2CD3
C2CD4C
C4BP
C530028O21RIK
C87436
CABP1
CABYR
CACHD1
CACNA1A
CACNA1G
CACNA2D1
CACNA2D2
CACNA2D3
CACNB3
CALB2
CALCA
CALM2
CALM3
CALR
CAMK1
CAMK1G
CAMKK2
CAMTA2
CAP2
CAPN2
CAPRIN2
CAR11
CAR12
CARD10
CARD11
CARM1
CASD1
CASP14
CASP3
CASP7
CASR
CAST
CASZ1
CAV1
CAV3
CBFA2T3
CBL
CBLN4
CBX2
CC2D1A
CC2D1B
CCDC116
CCDC126
CCDC127
CCDC150
CCDC21
CCDC28A
CCDC45
CCDC46
CCDC47
CCDC52
CCDC64B
CCDC69
CCDC79
CCDC91
CCDC92
CCDC97
CCK
CCL7
CCM2
CCNC
CCND1
CCND3
CCNH
CCNI
CCPG1
CCR7
CCRN4L
CCT3
CCT4
CD200
CD226
CD244
CD248
CD300A
CD320
CD4
CD44
CD47
CD53
CD59A
CD69
CD72
CD83
CDA
CDC14B
CDC16
CDC25A
CDC25B
CDC34
CDC42
CDC5L
CDCA5
CDCA7L
CDH1
CDH10
CDH13
CDH4
CDH8
CDK18
CDK2AP1
CDKN1A
CDKN1B
CDKN1C
CDO1
CDR2L
CDS2
CDSN
CDX2
CDYL2
CEBPZ
CELSR1
CENPL
CEP135
CEP57
CEP97
CEPT1
CERCAM
CETN2
CFDP1
CGREF1
CHAC1
CHD4
CHD5
CHEK1
CHGA
CHGB
CHIC1
CHMP1A
CHMP2B
CHN1
CHN2
CHODL
CHRD
CHRM1
CHRM3
CHST10
CHST12
CHST15
CHST2
CIB1
CIITA
CIRH1A
CISD1
CKAP5
CKS1B
CKS2
CLASRP
CLCN4-2
CLCN5
CLDN1
CLDN19
CLEC16A
CLEC5A
CLIP3
CLPB
CLPTM1L
CLPX
CLSTN3
CLTA
CLTB
CLTC
CMPK1
CMPK2
CMTM6
CNBP
CNIH4
CNKSR3
CNN1
CNNM3
CNOT6L
CNR2
CNST
CNTLN
CNTN1
CNTN2
CNTN6
COIL
COL13A1
COL14A1
COL16A1
COL1A1
COL4A2
COL4A3
COL4A4
COL7A1
COL9A3
COLEC10
COMMD7
COMMD8
COPG2
COPS3
COPS7A
COPZ1
COQ5
CORO2A
CORO2B
CPA4
CPEB2
CPLX1
CPM
CPNE4
CPOX
CPSF2
CPSF4
CRB2
CRCT1
CREB3L4
CREBL2
CREG1
CREG2
CRELD1
CREM
CRHBP
CRHR1
CRISPLD1
CRISPLD2
CRKL
CRLF3
CRLS1
CRMP1
CRNKL1
CRY2
CRYAA
CSF1R
CSGALNACT1
CSNK1D
CSNK1E
CSNK1G2
CSRP2BP
CST6
CSTF2
CSTF3
CTLA4
CTNNA1
CTNNAL1
CTNS
CTR9
CTSA
CTTN
CTU2
CUEDC1
CUL1
CUL2
CUL4A
CUL4B
CUX1
CUX2
CWC27
CXCL13
CXCL9
CXCR4
CXCR7
CXXC5
CYB561
CYB561D1
CYB5RL
CYBASC3
CYBB
CYFIP1
CYFIP2
CYGB
CYLD
CYP24A1
CYP4F14
CYTH2
D10WSU102E
D16ERTD472E
D18ERTD653E
D19ERTD737E
D1PAS1
D430041D05RIK
D430042O09RIK
D4BWG0951E
D630039A03RIK
D630045J12RIK
D930014E17RIK
DAB2
DACT3
DAPK2
DAPP1
DARS
DAZL
DBC1
DBN1
DBT
DBX2
DCAF6
DCLK1
DCLK2
DCLK3
DCTN1
DCUN1D5
DDAH1
DDHD1
DDIT3
DDN
DDX19A
DDX42
DDX49
DDX50
DEDD
DEF6
DEM1
DENND1A
DENND1B
DENND2D
DENND3
DENND4B
DENND5B
DENR
DEPDC6
DERL1
DERL2
DET1
DEXI
DFFA
DGCR8
DGKG
DGKH
DHCR24
DHH
DHODH
DHX57
DIDO1
DIO1
DIO3
DIP2A
DIP2B
DIRC2
DIS3L2
DISP2
DKK1
DLD
DLG1
DLGAP3
DLST
DLX3
DMC1
DMP1
DMRT1
DMRTA1
DMTF1
DMWD
DMXL2
DNAJB1
DNAJB2
DNAJC18
DNAJC27
DNAJC30
DNASE1L2
DNM1
DNM2
DNMT3B
DOCK1
DOCK5
DOS
DPF2
DPH2
DPH3
DPY30
DPYSL4
DPYSL5
DRD1A
DSCAM
DSCAML1
DSEL
DSG3
DTL
DTNB
DTX1
DULLARD
DUS1L
DUS2L
DUSP10
DUSP22
DUSP3
DUSP4
DUSP7
DUT
DVL1
DVL3
DYNC1I1
DYNC1I2
DYNC1LI1
DYNLT1B
DYRK1A
DYRK2
DYRK3
DZIP1
E130112L23RIK
E230019M04RIK
E330009J07RIK
EAR11
EBF1
ECHDC1
ECT2
EDARADD
EDIL3
EDNRA
EEF1A1
EEF1A2
EEF1E1
EEF2K
EEFSEC
EFCAB2
EFEMP1
EFEMP2
EFHD2
EFNA2
EFNA3
EFNA4
EFNA5
EFNB3
EFR3B
EGLN2
EGR1
EGR4
EHF
EHMT2
EI24
EIF1
EIF1AD
EIF1B
EIF2AK3
EIF2C1
EIF2C2
EIF2S2
EIF4A1
EIF4B
EIF4E3
EIF4EBP1
ELAVL3
ELFN2
ELL
ELN
ELOVL3
ELOVL7
ELP4
ELTD1
EMB
EMID1
EML1
EML5
EMP1
EMP2
EMX1
EN1
EN2
ENAH
ENDOD1
ENPP2
ENPP4
ENPP5
ENPP6
ENTPD1
ENTPD4
ENY2
EOMES
EP400
EPAS1
EPB4.1L2
EPB4.1L4B
EPDR1
EPGN
EPHA2
EPHA3
EPHA5
EPHA6
EPHB4
EPHB6
EPM2AIP1
ERCC2
ERCC6
EREG
ERF
ERH
ERI2
ERN1
ERO1L
ERO1LB
ESAM
ESM1
ESYT1
ETNK2
EVI2A
EVI5L
EVX1
EXOC6B
EXOSC8
EXTL1
EXTL2
EZH1
EZR
F2RL2
F3
FADS1
FADS2
FAF1
FAIM2
FAM102A
FAM107B
FAM108C
FAM109A
FAM110A
FAM115A
FAM116A
FAM117B
FAM118A
FAM123C
FAM126B
FAM131A
FAM133B
FAM154A
FAM154B
FAM155A
FAM160A2
FAM160B2
FAM163A
FAM172A
FAM188A
FAM192A
FAM196B
FAM19A3
FAM19A5
FAM38B
FAM40A
FAM46B
FAM46C
FAM53B
FAM59A
FAM5B
FAM5C
FAM63B
FAM65A
FAM65B
FAM73B
FAM81A
FAM83F
FAM96A
FANK1
FAP
FAR1
FARP1
FAS
FASTK
FAT1
FAT2
FAT4
FBLN1
FBLN5
FBRSL1
FBXL12
FBXO10
FBXO21
FBXO3
FBXO38
FBXO41
FBXO46
FBXO48
FBXO8
FBXO9
FBXW2
FBXW4
FBXW7
FBXW8
FCGRT
FCHO1
FEN1
FGD1
FGF1
FGF11
FGF12
FGF13
FGF14
FGF18
FGF5
FGF7
FGFR1OP
FGFR2
FHL2
FHOD3
FIBIN
FIGF
FIGLA
FILIP1L
FJX1
FKBP2
FKBP3
FKBP4
FKBP5
FKTN
FLNA
FLOT1
FLRT2
FMN1
FMN2
FNDC4
FNDC8
FNIP2
FNTB
FOS
FOXA1
FOXC2
FOXD3
FOXI1
FOXJ2
FOXJ3
FOXP3
FOXP4
FRAT1
FRIZZLED4
FRMPD1
FRS3
FRY
FRYL
FRZB
FSCN3
FSD1L
FSHB
FSTL1
FSTL5
FUNDC1
FURIN
FUT1
FUT4
FUT8
FYB
FZD3
FZD6
G3BP1
G630016D24RIK
GABARAP
GABARAPL1
GABBR2
GABRA3
GABRA5
GABRA6
GABRB1
GABRG2
GABRP
GAD1
GADD45GIP1
GAL3ST3
GALC
GALE
GALNT12
GALNT14
GALNT5
GALNTL1
GAN
GAS2L1
GAS7
GATAD2A
GBF1
GBP6
GBX2
GCC1
GCET2
GCG
GCNT1
GCSH
GDAP1
GDAP1L1
GDF11
GDF5
GDI1
GDPD1
GFAP
GFOD1
GFPT1
GFRA1
GGA1
GGT1
GGT5
GHITM
GIPC1
GIT1
GJA6
GJC2
GLIPR2
GLIS3
GLRB
GLT25D1
GLT25D2
GLTP
GLUD1
GM1082
GM11961
GM13749
GM16387
GM16515
GM4793
GM5089
GM5465
GM5546
GM5567
GM5868
GM606
GM608
GM6531
GM672
GMCL1
GMPS
GNA13
GNAZ
GNB1
GNB2
GNG3
GNG5
GNPDA1
GNPDA2
GORASP2
GOSR1
GOT2
GPA33
GPAM
GPC1
GPC2
GPC4
GPD1
GPHB5
GPHN
GPKOW
GPNMB
GPR101
GPR116
GPR12
GPR125
GPR137
GPR156
GPR173
GPR180
GPR37
GPR45
GPR61
GPR63
GPR85
GPR88
GPRC5C
GPSM2
GPT2
GPX7
GRAMD1A
GRAMD1B
GRAMD2
GRAMD3
GRASP
GRHL1
GRIA1
GRID2IP
GRIK2
GRIN2B
GRINL1A
GRIPAP1
GRK5
GRK6
GRLF1
GRM1
GRM8
GRPEL1
GRSF1
GSBS
GSE1
GSK3A
GSPT2
GSS
GTF2E2
GTPBP1
GUCY1B3
GUCY2F
GXYLT2
GYS1
H2AFJ
H2AFX
H2AFY2
H47
HAND2
HAS1
HAVCR2
HBP1
HC
HCFC1R1
HCN1
HCN3
HDAC2
HDAC4
HDAC8
HDC
HDDC3
HECTD3
HEG1
HELLS
HELZ
HEPH
HERC4
HERPUD1
HERPUD2
HES5
HES7
HEXIM2
HEY1
HEYL
HGF
HHIP
HIATL1
HIC1
HIF3A
HIP1R
HIPK1
HIRA
HIST1H4I
HLCS
HLX
HMBS
HMG20A
HMGB1
HMGCR
HMGN3
HMGN5
HMGXB3
HMOX2
HMX3
HN1
HNF4A
HNF4G
HNRNPA2B1
HNRNPC
HNRNPF
HNRNPH1
HNRNPH3
HNRNPM
HNRNPR
HNRPDL
HNRPLL
HOMER1
HOMER2
HOMER3
HOOK1
HOOK2
HOOK3
HOXA9
HOXB6
HOXC10
HOXC13
HOXC4
HOXC8
HOXD1
HOXD3
HOXD4
HOXD8
HPN
HPRT
HPS5
HPS6
HR
HRAS1
HS3ST3A1
HS3ST5
HSD11B2
HSD3B5
HSDL1
HSPA2
HSPB6
HSPB8
HTR1D
HTR2A
HUNK
HUS1
HUWE1
HVCN1
HYOU1
IBTK
ICA1
ICOSL
ID3
IDS
IFNAR2
IFNG
IFT122
IGF2
IGFBP3
IGFBPL1
IGHMBP2
IGSF11
IKBKAP
IKBKE
IKZF3
IL13RA1
IL16
IL17RD
IL21
IL2RA
IL3
IL33
IL6
IL6RA
IL7
IL7R
IMMT
IMPA2
INA
INADL
ING4
ING5
INPPL1
IP6K3
IPO11
IPO9
IQCB1
IQCG
IQCJ
IQGAP1
IQGAP2
IRAK1
IRAK2
IRF2BP1
IRF4
IRGM2
IRX5
ISCA1
ISCA2
ISG20L2
ISL2
ISLR
ISOC1
ITGA10
ITGA3
ITGA7
ITGAV
ITGB1BP2
ITGB3
ITGB4
ITK
ITPR3
JAG2
JAK1
JAKMIP1
JPH4
JUND
JUP
KALRN
KANK2
KBTBD2
KBTBD4
KCNAB1
KCND1
KCNH2
KCNH3
KCNIP1
KCNIP3
KCNIP4
KCNJ15
KCNJ3
KCNK1
KCNK10
KCNK5
KCNS2
KCP
KCTD1
KCTD11
KCTD12
KCTD20
KCTD4
KCTD5
KCTD7
KDELC2
KDELR2
KDM2A
KDM4C
KDM5A
KDM5C
KHNYN
KHSRP
KIDINS220
KIF16B
KIF17
KIF1B
KIF20B
KIF21A
KIF23
KIF26B
KIF3A
KIF3C
KIF4
KIF5B
KIF5C
KIFAP3
KIFC2
KIT
KLF16
KLF2
KLHDC2
KLHDC7A
KLHDC8A
KLHDC8B
KLHL1
KLHL10
KLHL11
KLHL14
KLHL2
KLHL23
KLHL26
KLHL31
KLHL5
KLHL6
KLK4
KLRAQ1
KPNA2
KRIT1
KRR1
KRT10
KRT222
KRT27
KSR1
L3MBTL3
LACTB
LAD1
LALBA
LAMP1
LAMP2
LAMP3
LANCL3
LAPTM4A
LARP1B
LASP1
LASS5
LBP
LDB1
LDB2
LDHA
LDHB
LDLRAD3
LDOC1
LEF1
LENG1
LEP
LEPR
LETMD1
LGI1
LGI4
LGTN
LHFPL3
LHX2
LHX3
LIMA1
LIMK1
LIMK2
LIMS1
LIN54
LIN9
LIPH
LIPT2
LITAF
LMAN2
LMAN2L
LMBRD1
LMCD1
LMNB2
LMO1
LMO2
LMO4
LMTK3
LNX2
LONRF2
LOR
LOX
LOXL1
LOXL2
LPAR2
LPCAT1
LPCAT3
LPIN1
LPP
LRBA
LRIG3
LRP12
LRP5
LRP6
LRRC1
LRRC16B
LRRC3B
LRRC4C
LRRC57
LRRC59
LRRK2
LRRN3
LRRTM2
LRTM2
LSM14A
LSM5
LUC7L2
LYPD1
LYPLA1
LYRM1
LZTS2
MAB21L2
MACF1
MACROD2
MAG
MAGED1
MAGEL2
MAGIX
MAK
MAL2
MAN1B1
MAN1C1
MANEA
MANEAL
MAP1LC3A
MAP2K3
MAP2K6
MAP2K7
MAP3K11
MAP3K14
MAP3K4
MAP3K5
MAPK1
MAPK12
MAPK4
MAPK8IP2
MAPK8IP3
MAPK9
MAPKAP1
MAPKAPK3
MARCH1
MARCH2
MARCH4
MARK1
MARS2
MARVELD3
MAT2B
MAVS
MAX
MBD1
MBD2
MBP
MBTPS2
MCC
MCM3AP
MDFI
MDGA1
MDN1
MDP1
ME1
ME3
MECOM
MED19
MED21
MED26
MED29
MED6
MEGF10
MEIS3
MELK
MEMO1
MESDC1
MEST
METAP1
METAP2
METTL9
MFAP3L
MFF
MFI2
MFN1
MFSD11
MFSD3
MGAT1
MGAT5B
MGLL
MGRN1
MIB1
MICAL1
MICAL2
MICAL3
MID1
MID1IP1
MIDN
MINPP1
MIP
MKL1
MKRN1
MKRN3
MLF2
MLST8
MME
MMP11
MMP14
MMP20
MMRN1
MNAT1
MOBKL1B
MOBP
MON2
MORC2A
MORC3
MORC4
MOSPD1
MPDU1
MPP1
MPP3
MPPED2
MPZL1
MPZL2
MRC2
MRFAP1
MRPL35
MRVI1
MSH3
MSI1
MSTN
MSX1
MSX2
MTA2
MTAP7
MTAP9
MTCH2
MTCP1
MTERFD2
MTFMT
MTMR1
MTRR
MTTP
MTX2
MUP3
MUTED
MYF6
MYH1
MYH11
MYH2
MYH4
MYH9
MYLIP
MYLK
MYO10
MYO1D
MYO1E
MYO1F
MYO9B
MYOCD
MYOT
MYPOP
MYRIP
MYST3
NAA40
NAB2
NACA
NACC1
NADK
NAGPA
NAGS
NALCN
NAPEPLD
NARS
NASP
NAV2
NAV3
NBL1
NCAN
NCBP1
NCKAP5
NCOA1
NCOA5
NCOA7
NCRNA00086
NDFIP1
NDFIP2
NDOR1
NDUFA4
NDUFA8
NDUFB8
NDUFS4
NEBL
NEDD4
NEDD8
NEDD9
NEK10
NEK3
NEK6
NELL1
NET1
NETO1
NETO2
NEU1
NEURL1A
NEUROD4
NEUROG1
NF2
NFASC
NFATC2
NFE2L2
NFKB1
NFKBIA
NFKBIB
NFXL1
NFYC
NGF
NID1
NIPAL2
NIPBL
NIT1
NKD1
NKIRAS2
NKRF
NKTR
NKX2-3
NKX2-4
NKX2-9
NKX3-1
NME6
NME7
NMNAT3
NMUR2
NNT
NOL3
NOL6
NOL7
NOL8
NOS1
NOTCH1
NOTCH2
NOTCH3
NOTUM
NPAS2
NPAS3
NPAS4
NPC2
NPHP3
NPL
NPLOC4
NPSR1
NR0B1
NR1H2
NR2E1
NR2F6
NR4A1
NR4A3
NRGN
NRIP3
NRK
NRL
NRM
NRP1
NRSN1
NRXN2
NSL1
NSMAF
NSUN2
NSUN3
NSUN4
NSUN5
NSUN6
NT5C3L
NT5DC1
NT5DC3
NT5E
NTRK2
NTS
NUDCD1
NUDT10
NUDT13
NUDT3
NUMA1
NUP210
NUP35
NUP50
NUP54
NUP93
NUPL1
NUS1
NXN
OAF
OAZ3
OBFC1
OBFC2A
ODZ4
OIT1
OLFM1
OLFM3
OLFR1443
OLFR152
OLR1
ONECUT1
ONECUT3
OPA1
OPA3
OPCML
OPTC
ORAI1
ORAI3
ORF61
ORF63
ORMDL2
OSBP2
OSBPL1A
OSBPL2
OSBPL3
OSBPL5
OSBPL6
OSBPL9
OSGIN2
OSMR
OST4
OSTF1
OSTM1
OTC
OTOP3
OTUD5
OVOL1
OXGR1
P2RX1
P2RX7
P2RY2
P4HB
PA2G4
PACS1
PACS2
PACSIN1
PACSIN2
PAFAH2
PAIP2B
PAK4
PALM3
PALMD
PANK4
PANX3
PAPD4
PAPD7
PAQR7
PARD3
PARG
PARP1
PARP11
PARP14
PARP16
PARVA
PAX3
PAX6
PCBP1
PCBP4
PCDH1
PCDH12
PCDH15
PCDH19
PCDHA11
PCDHGB1
PCGF6
PCK2
PCLO
PCM1
PCNXL2
PCOLCE2
PCP4L1
PCYOX1
PCYOX1L
PDAP1
PDCD4
PDCD7
PDE10A
PDE12
PDE1A
PDE1B
PDE1C
PDE2A
PDE4A
PDE4D
PDE6D
PDGFB
PDGFC
PDGFRB
PDHA1
PDP2
PDPN
PDRG1
PDSS1
PDZRN3
PECR
PENK
PER3
PERP
PEX13
PFDN4
PFKFB2
PFN1
PGAM1
PGF
PGM2
PGM3
PGM5
PGR
PHACTR1
PHACTR4
PHB
PHB2
PHC1
PHEX
PHF1
PHF12
PHF14
PHF2
PHF23
PHF7
PHKB
PHLDA1
PHLPP1
PHYHIP
PIAS2
PICK1
PID1
PIGB
PIGK
PIGM
PIGS
PIGU
PIGY
PIK3C2A
PIK3C2B
PIK3R2
PIP5K1A
PIP5K1C
PIRT
PITPNB
PITX2
PKD2
PKIB
PKIG
PKN2
PKNOX1
PLA2G3
PLAG1
PLAU
PLCL2
PLEC
PLEKHB2
PLEKHF2
PLEKHG3
PLEKHG5
PLEKHG6
PLEKHH2
PLEKHJ1
PLEKHM1
PLEKHO1
PLEKHO2
PLK3
PLN
PLOD1
PLOD2
PLP2
PLS1
PLXNA4
PLXNB1
PMAIP1
PMEPA1
PMP22
PNCK
PNKD
PNOC
PNPLA2
PNRC2
POLD3
POLDIP2
POLDIP3
POLE4
POLI
POLK
POLR1A
POLR3D
POLR3E
POLR3F
POLR3G
POLR3K
POMGNT1
PON2
PORCN
POU2F2
POU3F1
POU4F1
PPAPDC2
PPAPDC3
PPARA
PPARG
PPCS
PPFIA1
PPFIBP1
PPFIBP2
PPIF
PPIG
PPIL1
PPM1A
PPM1G
PPM1H
PPM1K
PPM1L
PPP1R11
PPP1R13B
PPP1R15B
PPP1R2
PPP1R3A
PPP1R3C
PPP1R3D
PPP1R3F
PPP2CB
PPP2R1A
PPP2R2B
PPP2R3A
PPP2R5A
PPP2R5B
PPP2R5D
PPP3CC
PPP4R4
PPP6C
PPP6R2
PPPDE2
PPRC1
PPT2
PRCC
PRDM13
PRDM2
PRDM4
PRDM6
PRDX6
PRDX6-PS1
PREB
PRELP
PRG4
PRICKLE1
PRKCE
PRKCI
PRKG1
PRKRIR
PRLR
PRM1
PROKR1
PRPF19
PRPF39
PRPF40B
PRPS1
PRR12
PRR9
PRRC1
PRRG2
PRSS16
PRSS23
PRSS35
PRUNE
PRUNE2
PRX
PSAP
PSD
PSEN1
PSMA1
PSMD11
PSMD14
PSMD3
PSMD7
PSME4
PSMF1
PSORS1C2
PSPC1
PSPH
PSRC1
PTCH1
PTCHD1
PTF1A
PTGES
PTGES3
PTH
PTK2B
PTMS
PTPLA
PTPLAD1
PTPLAD2
PTPLB
PTPN18
PTPN2
PTPN4
PTPRE
PTPRG
PTPRJ
PTPRO
PTPRR
PTPRS
PTRF
PTRH2
PTTG1
PTX3
PUM2
PUS10
PUS7
PVALB
PVRL2
PWWP2A
QRFP
QRICH1
QSER1
RAB1
RAB11FIP1
RAB27B
RAB30
RAB31
RAB32
RAB33A
RAB3GAP1
RAB40B
RAB40C
RAB43
RAB5A
RAB5B
RAB5C
RAB6
RABGAP1
RABGEF1
RABL3
RAC3
RAD17
RAD18
RAD21
RAD23A
RAD51C
RAD9
RAF1
RAG1
RAI1
RAI2
RALGAPA1
RALGPS1
RALGPS2
RALYL
RAN
RANBP17
RANBP3
RAPGEF5
RARS
RASD2
RASGRP1
RASGRP3
RASGRP4
RASIP1
RASL12
RASSF1
RASSF4
RASSF5
RBAK
RBBP4
RBBP5
RBBP6
RBBP7
RBBP8
RBL1
RBL2
RBM14
RBM16
RBM17
RBM18
RBM22
RBM26
RBM27
RBM3
RBM39
RBM4
RBM47
RBM5
RBM7
RBM8A
RCAN1
RCAN3
RCBTB1
RCE1
RCHY1
RCN1
RCOR3
RCVRN
RDH11
REEP4
RELA
RELL1
RELL2
RFC1
RFFL
RFTN1
RFTN2
RFX2
RFX3
RFXAP
RGAG4
RGS14
RGS2
RGS5
RGS7BP
RHBDF1
RHEB
RHEBL1
RHO
RHOBTB2
RHOF
RHOG
RHOU
RHOV
RIC3
RIC8B
RIF1
RIMS3
RIN3
RING1
RIPK1
RIPK4
RND1
RNF111
RNF114
RNF115
RNF121
RNF122
RNF125
RNF128
RNF13
RNF141
RNF149
RNF152
RNF180
RNF181
RNF183
RNF208
RNF214
RNF215
RNF216
RNF34
RNF4
RNF40
RNF7
RNFT2
RNGTT
RNPC3
ROPN1
RORC
RP2H
RPA1
RPA2
RPE
RPGRIP1
RPL41
RPP14
RPS6KA1
RPS6KA4
RPS6KC1
RPUSD3
RRAGA
RRAGB
RRAGC
RRAS
RRM1
RRM2
RSF1
RSPO3
RSU1
RTEL1
RTKN2
RTN2
RTN4RL1
RUFY3
RUNDC3B
RUNX3
RUVBL2
RWDD4A
RXRB
RXRG
RYK
S100PBP
SACM1L
SALL2
SALL3
SALL4
SAMD10
SAMD12
SAMD4
SAMHD1
SAP30L
SAR1B
SAT1
SC4MOL
SC5D
SCAMP4
SCAND3
SCAPER
SCARA3
SCD4
SCFD1
SCG3
SCML2
SCML4
SCN1B
SCN4A
SCN4B
SCN9A
SCNN1A
SCOC
SCRN1
SCYL3
SDAD1
SDC3
SDC4
SDF2
SDF2L1
SDF4
SDK1
SEC14L1
SEC16A
SEC24B
SEC24D
SEH1L
SEL1L3
SELK
SEMA3B
SEMA3G
SEMA4D
SEMA6A
SENP3
SENP6
SENP8
SEP15
SEPN1
SEPT10
SEPT11
SEPT6
SERINC3
SERINC5
