0610007L01RIK
CNTLN
CNTN1
CNTN2
CNTN3
CNTN4
CNTN6
CNTNAP1
CNTNAP2
COBL
COG3
COL10A1
COL11A1
COL12A1
COL15A1
COL16A1
COL19A1
COL1A1
COL1A2
COL24A1
COL27A1
COL2A1
COL4A1
COL4A3
COL4A4
COL4A5
COL5A1
COL5A2
COL7A1
COLEC10
COMMD7
COMMD8
COPG2
COPS2
COPS7A
COPS7B
COPS8
COPZ1
CORO1C
CORO2B
COX5A
CPD
CPEB1
CPEB2
CPEB3
CPLX2
CPLX3
CPM
CPNE2
CPNE3
CPNE4
CPNE8
CPOX
CPSF6
CPSF7
CRAMP1L
CREB1
CREB3L1
CREB3L2
CREB3L4
CREB5
CREBZF
CREG2
CRELD1
CREM
CRH
CRHBP
CRHR1
CRISPLD1
CRISPLD2
CRK
CRKL
CRLS1
CRMP1
CRNKL1
CRTAC1
CRTAM
CRTAP
CRTC1
CRTC2
CRY2
CRYAA
CS
CSDA
CSF1
CSF1R
CSMD1
CSMD3
CSNK1A1
CSNK1D
CSNK1E
CSNK1G1
CSNK1G2
CSNK1G3
CSNK2A1
CSNK2A2
CSRNP3
CSRP2BP
CST6
CSTF3
CTBP2
CTCF
CTDSP1
CTDSP2
CTDSPL
CTDSPL2
CTGF
CTLA4
CTNNA1
CTNNB1
CTNNBIP1
CTNND1
CTNND2
CTR9
CTSA
CTTNBP2
CTTNBP2NL
CTU2
CUEDC1
CUL1
CUL3
CUL4A
CUL4B
CUL5
CUX1
CUX2
CXADR
CXCL12
CXCL13
CXCL9
CXCR4
CXCR7
CXXC5
CYB5B
CYBASC3
CYBB
CYFIP1
CYFIP2
CYGB
CYLD
CYP1B1
CYP26B1
CYP46A1
CYP4F14
CYR61
CYTH1
CYTH2
CYTH3
D030056L22RIK
D0H4S114
D10WSU102E
D11BWG0517E
D11WSU99E
D15ERTD621E
D16ERTD472E
D17WSU92E
D18ERTD653E
D19ERTD737E
D19WSU162E
D1ERTD622E
D1PAS1
D230025D16RIK
D2WSU81E
D3BWG0562E
D430041D05RIK
D430042O09RIK
D4BWG0951E
D4ERTD22E
D5ERTD579E
D630039A03RIK
D730040F13RIK
D930014E17RIK
DAAM1
DAB1
DAB2
DAB2IP
DACH1
DACT3
DAG1
DAGLA
DAPK1
DAPK2
DAPP1
DAZAP1
DAZAP2
DAZL
DBC1
DBN1
DBT
DCAF10
DCAF12
DCAF5
DCAF6
DCAF7
DCAF8
DCBLD1
DCBLD2
DCC
DCLK1
DCLK2
DCLK3
DCLRE1B
DCP1A
DCP2
DCUN1D1
DCUN1D3
DCUN1D4
DCUN1D5
DCX
DDHD1
DDI2
DDIT3
DDIT4
DDX1
DDX17
DDX19B
DDX26B
DDX3X
DDX3Y
DDX49
DDX50
DDX6
DEDD
DEF6
DEK
DENND1A
DENND2C
DENND2D
DENND3
DENND4B
DENND4C
DENND5A
DENND5B
DEPDC1B
DEPDC6
DERL1
DERL2
DFFA
DGCR2
DGCR8
DGKA
DGKB
DGKE
DGKG
DGKH
DGKI
DGKK
DGKZ
DHCR24
DHDDS
DHH
DHX15
DHX33
DHX40
DIABLO
DICER1
DIDO1
DIO1
DIO2
DIP2A
DIP2B
DIP2C
DIRAS2
DIXDC1
DKK1
DKK3
DLAT
DLC1
DLD
DLG1
DLG2
DLG3
DLG5
DLGAP1
DLGAP2
DLGAP3
DLGAP4
DLL1
DLL4
DLX1
DLX2
DLX3
DMBX1
DMC1
DMD
DMPK
DMRT1
DMRT3
DMRTA1
DMRTA2
DMTF1
DMWD
DMXL1
DMXL2
DNAJA2
DNAJB1
DNAJB12
DNAJB2
DNAJB4
DNAJB5
DNAJB9
DNAJC1
DNAJC13
DNAJC14
DNAJC16
DNAJC18
DNAJC27
DNAJC30
DNAJC5
DNAJC6
DNALC4
DND1
DNER
DNLZ
DNM1
DNM1L
DNM2
DNM3
DNMT1
DNMT3A
DNMT3B
DOC2A
DOC2B
DOCK1
DOCK11
DOCK3
DOCK4
DOCK5
DOCK7
DOCK9
DOK4
DOLPP1
DOT1L
DPF1
DPH2
DPH3
DPP10
DPP3
DPP4
DPP8
DPP9
DPY19L1
DPY19L3
DPY30
DPYSL2
DPYSL4
DPYSL5
DR1
DRAM2
DRD1A
DSC2
DSCAML1
DSEL
DSG3
DSTN
DSTYK
DTL
DTNA
DTNB
DTX1
DTX2
DTX4
DULLARD
DUS2L
DUSP1
DUSP10
DUSP16
DUSP3
DUSP6
DUSP9
DVL1
DVL2
DVL3
DYNC1I1
DYNC1I2
DYNC1LI2
DYNLL2
DYNLT1B
DYNLT3
DYRK1A
DYRK1B
DYRK2
DYRK3
E130112L23RIK
E130309F12RIK
E2F1
E2F2
E2F3
E2F5
E2F6
E2F7
E330009J07RIK
EAF1
EBF1
EBF2
EBF3
EBF4
ECE1
ECHDC1
ECT2
EDA
EDAR
EDC3
EDEM1
EDEM3
EDIL3
EDN1
EDN2
EDNRB
EEA1
EED
EEF1A1
EEF1A2
EEF1E1
EEF2K
EEFSEC
EFCAB2
EFEMP1
EFEMP2
EFNA1
EFNA2
EFNA5
EFNB1
EFNB2
EFNB3
EFR3B
EGFLAM
EGLN1
EGR1
EGR2
EGR3
EGR4
EHD1
EHD3
EHF
EHMT2
EI24
EIF1
EIF1B
EIF2AK3
EIF2B5
EIF2C1
EIF2C2
EIF2C4
EIF2S1
EIF2S2
EIF3A
EIF3J
EIF4A1
EIF4A2
EIF4B
EIF4E
EIF4E2
EIF4E3
EIF4EBP2
EIF4G1
EIF4G2
EIF5
EIF5A2
EIF5B
ELAC1
ELAVL1
ELAVL2
ELAVL3
ELAVL4
ELF1
ELF2
ELF4
ELF5
ELFN1
ELFN2
ELK1
ELK3
ELL2
ELMO1
ELMO2
ELMOD1
ELMOD2
ELN
ELOVL1
ELOVL2
ELOVL4
ELOVL5
ELOVL6
ELOVL7
ELP4
ELTD1
EMB
EMID2
EML4
EML5
EML6
EMP1
EMP2
EMX2
EN1
EN2
ENAH
ENC1
ENDOD1
ENOX2
ENPEP
ENPP2
ENPP4
ENPP5
ENPP6
ENTPD5
ENTPD7
ENY2
EOMES
EP300
EPB4.1
EPB4.1L1
EPB4.1L2
EPB4.1L3
EPB4.1L4B
EPB4.1L5
EPB4.9
EPC1
EPC2
EPGN
EPHA4
EPHA6
EPHA7
EPHA8
EPHB1
EPHB2
EPHB3
EPHB4
EPHB6
EPM2AIP1
EPN1
EPN2
EPS15
EPS8
EPT1
ERBB2IP
ERBB3
ERC2
ERCC2
EREG
ERF
ERGIC1
ERGIC2
ERH
ERI1
ERI2
ERI3
ERLIN1
ERLIN2
ERMN
ERMP1
ERN1
ERO1L
ERO1LB
ERP44
ERRFI1
ESAM
ESCO1
ESM1
ESR1
ESRP1
ESRRA
ESRRG
ETAA1
ETF1
ETL4
ETNK1
ETS1
ETS2
ETV1
ETV3
ETV5
ETV6
EVI2A
EVI5
EVI5L
EVX1
EXOC5
EXOC6B
EXOSC8
EXT1
EXTL3
EYA1
EYA2
EYA3
EYA4
EZH1
EZH2
EZR
F13A1
F2RL2
F3
FA2H
FADS1
FAF2
FAIM2
FAM102A
FAM107B
FAM108B
FAM108C
FAM110B
FAM115A
FAM117A
FAM117B
FAM118B
FAM120C
FAM122B
FAM123B
FAM124B
FAM125B
FAM126A
FAM126B
FAM129B
FAM131A
FAM131B
FAM133B
FAM134B
FAM134C
FAM135A
FAM13A
FAM13C
FAM154B
FAM155A
FAM160A1
FAM160A2
FAM160B1
FAM163A
FAM168A
FAM171A1
FAM175B
FAM176A
FAM178A
FAM179B
FAM184A
FAM184B
FAM188A
FAM18B
FAM192A
FAM196B
FAM19A1
FAM19A2
FAM19A3
FAM20B
FAM38B
FAM3C
FAM45A
FAM46B
FAM48A
FAM49A
FAM49B
FAM53B
FAM53C
FAM57A
FAM59A
FAM5B
FAM5C
FAM60A
FAM63B
FAM65A
FAM70A
FAM73A
FAM73B
FAM76B
FAM78A
FAM78B
FAM81A
FAM84A
FAM96A
FAM98A
FAM98B
FANK1
FAR1
FARP1
FASL
FASTK
FAT1
FAT2
FAT3
FAT4
FBLN1
FBLN5
FBN1
FBN2
FBRSL1
FBXL14
FBXL16
FBXL19
FBXL20
FBXL22
FBXL3
FBXO10
FBXO11
FBXO21
FBXO28
FBXO30
FBXO32
FBXO33
FBXO34
FBXO38
FBXO41
FBXO42
FBXO45
FBXO46
FBXO48
FBXO8
FBXW11
FBXW2
FBXW7
FCHO1
FCHO2
FCHSD1
FCHSD2
FEM1B
FEN1
FERMT2
FEZ2
FGD6
FGF1
FGF10
FGF12
FGF13
FGF14
FGF18
FGF21
FGF4
FGF5
FGF7
FGF9
FGFR1OP
FGFR2
FGFR3
FHL1
FHL2
FHOD1
FIBIN
FIGF
FIGN
FILIP1L
FJX1
FKBP1A
FKBP1B
FKBP2
FKBP4
FKBP5
FKTN
FLI1
FLNA
FLOT2
FLRT2
FLRT3
FLT1
FMN1
FMN2
FMNL2
FMR1
FN1
FNBP1L
FNBP4
FNDC3A
FNDC3B
FNDC4
FNDC5
FNDC8
FNIP1
FNIP2
FNTB
FOS
FOSB
FOSL2
FOXA1
FOXB1
FOXC1
FOXC2
FOXD1
FOXD3
FOXF2
FOXG1
FOXI1
FOXJ2
FOXJ3
FOXK1
FOXK2
FOXN2
FOXN3
FOXO1
FOXO3
FOXO6
FOXP1
FOXP2
FOXP4
FRAS1
FRAT2
FREM2
FRIZZLED4
FRK
FRMD4A
FRMD4B
FRMD5
FRMD6
FRMPD4
FRS2
FRS3
FRY
FRYL
FSCN1
FSCN3
FSD1L
FSHB
FST
FSTL1
FSTL5
FUBP1
FUBP3
FUNDC1
FURIN
FUT8
FUT9
FXR1
FXR2
FYN
FYTTD1
FZD1
FZD3
FZD4
FZD5
FZD6
FZD7
G3BP1
G3BP2
G6PC
GAB1
GABARAP
GABARAPL1
GABBR2
GABPA
GABPB1
GABPB2
GABRA1
GABRA3
GABRA4
GABRA5
GABRB2
GABRB3
GABRG2
GAD1
GAD2
GADD45A
GAL3ST3
GALC
GALNT1
GALNT13
GALNT2
GALNT3
GALNT7
GALNTL1
GAN
GAP43
GAPVD1
GAS2
GATA2
GATA3
GATA4
GATA6
GATAD2A
GATM
GATSL2
GBX2
GCA
GCAP14
GCC2
GCET2
GCG
GCLC
GCNT2
GCOM1
GCSH
GDA
GDAP1
GDAP1L1
GDAP2
GDF11
GDF5
GDF6
GDI1
GDI2
GDNF
GDPD2
GEM
GFAP
GFI1
GFOD1
GFPT1
GFPT2
GFRA1
GGA1
GGA2
GGA3
GGNBP2
GGT1
GGT7
GHITM
GHR
GHSR
GIGYF1
GIGYF2
GINS3
GIT2
GJA1
GJC1
GJD2
GLCCI1
GLCE
GLDC
GLI2
GLI3
GLIPR2
GLIS2
GLIS3
GLRA2
GLS
GLT25D1
GLT25D2
GLTP
GLUD1
GLYCTK
GLYR1
GM1082
GM11961
GM13242
GM1337
GM13749
GM16387
GM2A
GM5089
GM5420
GM5465
GM5546
GM5567
GM5868
GM608
GM6531
GM672
GMCL1
GMDS
GMEB1
GMEB2
GMFB
GMPS
GNAI1
GNAI2
GNAI3
GNAL
GNAO1
GNAQ
GNAZ
GNB1
GNB2
GNG12
GNG2
GNG3
GNPDA2
GNPNAT1
GNPTAB
GNS
GOLGA1
GOLGA3
GOLGA4
GOLGA7
GOLIM4
GOLPH3L
GOLT1B
GOPC
GORASP1
GORASP2
GOSR1
GOSR2
GPA33
GPAM
GPATCH2
GPBP1
GPC1
GPC2
GPC4
GPC6
GPCPD1
GPD1
GPHB5
GPHN
GPKOW
GPM6A
GPM6B
GPNMB
GPR101
GPR116
GPR12
GPR124
GPR146
GPR158
GPR173
GPR176
GPR180
GPR21
GPR22
GPR3
GPR37
GPR61
GPR63
GPR64
GPR68
GPR85
GPR88
GPRC5B
GPRC5C
GPSM1
GPSM2
GPX7
GRAMD1A
GRAMD1B
GRAMD3
GRASP
GRB10
GREB1
GREM2
GRHL1
GRHL2
GRHL3
GRIA1
GRIA2
GRIA3
GRIA4
GRIK2
GRIN2B
GRINA
GRINL1A
GRIPAP1
GRK5
GRK6
GRLF1
GRM1
GRM3
GRM5
GRM7
GRM8
GRPEL1
GRPEL2
GSBS
GSE1
GSK3B
GSPT1
GSPT2
GSS
GTDC1
GTF2A1
GTF2B
GTF2E1
GTF2H1
GTF2I
GTF3C2
GTPBP1
GTPBP2
GUCY1B3
GUCY2F
GULP1
GXYLT1
GXYLT2
GYS1
GZF1
H13
H2AFJ
H2AFX
H2AFY2
H2AFZ
H3F3B
H47
HABP4
HAND1
HAND2
HAO1
HAP1
HAPLN1
HAS1
HAS2
HAS3
HAVCR2
HBEGF
HBP1
HC
HCFC1R1
HCN1
HCN2
HCN3
HCRTR2
HDAC4
HDAC9
HDC
HDGF
HDGFRP3
HDHD2
HDLBP
HDX
HECA
HECTD2
HECW1
HEG1
HELLS
HELZ
HEPH
HERC2
HERC4
HERPUD1
HERPUD2
HES5
HES7
HEY1
HEY2
HEYL
HHEX
HHIP
HIAT1
HIATL1
HIC2
HIF1A
HIF1AN
HIP1
HIP1R
HIPK1
HIRA
HIST1H4I
HIVEP1
HIVEP2
HK2
HLCS
HLF
HMBOX1
HMBS
HMG20A
HMGA1
HMGA2
HMGB1
HMGB2
HMGB3
HMGCLL1
HMGN2
HMGN3
HMGN5
HMOX2
HMX3
HN1
HNF1B
HNF4A
HNRNPA1
HNRNPA2B1
HNRNPA3
HNRNPAB
HNRNPC
HNRNPD
HNRNPF
HNRNPH1
HNRNPH2
HNRNPH3
HNRNPK
HNRNPM
HNRNPR
HNRNPU
HNRNPUL2
HNRPDL
HNRPLL
HOMER1
HOMER2
HOMER3
HOMEZ
HOOK3
HOXA1
HOXA10
HOXA11
HOXA3
HOXA5
HOXB3
HOXB4
HOXB5
HOXB6
HOXB8
HOXC10
HOXC13
HOXC5
HOXC6
HOXC8
HOXD10
HOXD13
HOXD3
HOXD4
HOXD8
HP1BP3
HPCAL4
HPGD
HPN
HPRT
HPS6
HR
HRAS1
HS2ST1
HS3ST1
HS3ST2
HS3ST3A1
HS3ST3B1
HS3ST5
HS6ST2
HSD11B2
HSDL1
HSF5
HSP90B1
HSPA12A
HSPA13
HSPA2
HSPA4
HSPA5
HSPA9
HSPB6
HSPB8
HTR1A
HTR1D
HTR2C
HTR4
HTR7
HTRA3
HUNK
HUS1
HUWE1
HYOU1
IBTK
ICA1
ICMT
ID2
ID3
ID4
IDE
IDH1
IDS
IER5
IER5L
IFNG
IGDCC4
IGF1
IGF1R
IGF2
IGF2BP1
IGF2BP2
IGF2BP3
IGF2R
IGFBP3
IGFBP5
IGFBPL1
IGHMBP2
IGSF1
IGSF11
IGSF8
IHH
IKZF2
IKZF4
IKZF5
IL10
IL10RA
IL13
IL13RA1
IL17RD
IL1A
IL21
IL2RA
IL3
IL6ST
IL7
ILF3
IMMT
IMPA2
IMPAD1
IMPDH1
INA
INADL
ING2
ING3
ING4
ING5
INHBB
INO80
INPP4B
INPP5A
INPPL1
INSIG1
INSIG2
INSM1
INSR
INTS2
INTS6
INTS8
INTU
INVS
IP6K1
IPMK
IPO11
IPO5
IPO8
IPO9
IPPK
IQCJ
IQGAP2
IQSEC2
IRAK1
IRAK2
IRF1
IRF2
IRF2BP1
IRS1
IRS4
